"","language","measure","uni_lemma","age","num_true","num_false","prop","lexical_class","category","definition","words","num_phons","MLU","frequency","valence","arousal","iconicity","babiness","concreteness"
"705","Danish","produces","take",24,41,175,0.189814814814815,"verbs","action_words","tage","tage",4,6.80095541401186,-5.15883598894445,4.82,4.52,21.7333333333333,4.3,3.06
"706","Danish","produces","teacher",24,11,205,0.0509259259259259,"other","people","lærer","lærer",3,7.61111111111111,-8.65852826647845,7.37,2.9,16.05,2.9,4.52
"707","Danish","produces","teddybear",24,176,40,0.814814814814815,"nouns","animals","bamse","bamse",5,4.53608247423062,-6.32996768708114,7.38,3.74,10.90625,8.266666667,4.87
"708","Danish","produces","telephone",24,147,69,0.680555555555556,"nouns","household","telefon","telefon",7,3.92857142857143,-8.89491704454268,5.71,4.3,NA,NA,4.96
"709","Danish","produces","thank you",24,200,16,0.925925925925926,"other","games_routines","tak","tak",3,1.58361774744259,-5.91938747830621,7.73,4.05,15.6666666666667,2.75,2.15
"710","Danish","produces","there",24,115,101,0.532407407407407,"function_words","locations","der","der",3,6.49871355059877,-3.15512413236344,NA,NA,11.2325581395349,2.230769231,2.2
"711","Danish","produces","thirsty",24,126,90,0.583333333333333,"adjectives","descriptive_words","tørstig","tørstig",6,4,-8.16898004115974,4.48,4.08,26.82,4.454545455,3.86
"712","Danish","produces","this",24,84,132,0.388888888888889,"function_words","pronouns","denne/den her","denne/den her, dette/det her",4.75,5.89672949002647,-1.80256502119208,NA,NA,5.14634146341463,2.3,2.14
"713","Danish","produces","this",24,84,132,0.388888888888889,"function_words","pronouns","dette/det her","denne/den her, dette/det her",4.75,5.89672949002647,-1.80256502119208,NA,NA,5.14634146341463,2.3,2.14
"714","Danish","produces","throw",24,49,167,0.226851851851852,"verbs","action_words","smide","smide",5,6.69230769230577,-8.30713037964056,5.55,4.52,10.025641025641,3.5,4.04
"715","Danish","produces","tickle",24,106,110,0.490740740740741,"verbs","action_words","kilde","kilde",4,2.599999999999,-9.20507197284652,6.14,5.86,11.8108108108108,6.842105263,3.85
"716","Danish","produces","tiger",24,123,93,0.569444444444444,"nouns","animals","tiger","tiger",3,4.86363636363955,-8.46747302971574,6,5.55,14.4117647058824,2,5
"717","Danish","produces","tired",24,95,121,0.439814814814815,"adjectives","descriptive_words","træt","træt",4,5.23809523809333,-7.84176712995133,4.29,3.67,12.9487179487179,4.25,3
"718","Danish","produces","today",24,38,178,0.175925925925926,"other","time_words","i dag","i dag",4,NA,NA,NA,NA,7.81081081081081,2.714285714,2.57
"719","Danish","produces","toe",24,70,146,0.324074074074074,"nouns","body_parts","tå","tå",2,NA,NA,5.24,3.1,11.25,4.357142857,4.93
"720","Danish","produces","tomorrow",24,54,162,0.25,"other","time_words","i morgen","i morgen",6,NA,NA,NA,NA,16.6666666666667,2.133333333,2.04
"721","Danish","produces","tongue",24,76,140,0.351851851851852,"nouns","body_parts","tunge","tunge",4,5.07843137254902,-7.65172352706346,6.29,4.25,13.6969696969697,3.8,4.93
"722","Danish","produces","tonight",24,19,197,0.087962962962963,"other","time_words","i aften","i aften",6,NA,NA,NA,NA,12.5405405405405,2.5,2.93
"723","Danish","produces","tooth",24,140,76,0.648148148148148,"nouns","body_parts","tænder","tænder",4,6.250000000001,-7.88939517894058,5.06,3.52,12.4146341463415,7.3,4.89
"724","Danish","produces","toothbrush",24,130,86,0.601851851851852,"nouns","household","tandbørste","tandbørste",9,NA,-10.216672884525,5.58,3.38,15.2105263157895,2.3,5
"725","Danish","produces","touch",24,47,169,0.217592592592593,"verbs","action_words","røre","røre",3,6.45945945945919,-7.9653810859185,6.64,4.9,13.96,6.4,3.86
"726","Danish","produces","towel",24,71,145,0.328703703703704,"nouns","household","håndklæde","håndklæde",8,NA,-10.5043549569768,6.14,2.9,7.3953488372093,5.4,4.86
"727","Danish","produces","toy (object)",24,101,115,0.467592592592593,"nouns","toys","legetøj","legetøj",6,5.80000000000267,-8.83037852340511,7.29,4.29,10.90625,8.266666667,4.93
"728","Danish","produces","train",24,160,56,0.740740740740741,"nouns","vehicles","tog","tog",3,6.61596958175038,-6.02701814249857,6.36,4.05,10.0526315789474,3.545454545,4.79
"729","Danish","produces","trash",24,49,167,0.226851851851852,"nouns","household","affald","affald, skrald",5,NA,NA,2.74,3.66,9.23809523809524,1.727272727,4.7
"730","Danish","produces","trash",24,49,167,0.226851851851852,"nouns","household","skrald","affald, skrald",5,NA,NA,2.74,3.66,9.23809523809524,1.727272727,4.7
"731","Danish","produces","tree",24,108,108,0.5,"nouns","outside","træ","træ",3,7.44444444444,-8.65852826647845,7.59,2.67,17.6,3.363636364,5
"732","Danish","produces","truck",24,133,83,0.615740740740741,"nouns","vehicles","lastbil","lastbil",7,5.599999999996,-9.20507197284652,5.16,3.76,12.1388888888889,3.181818182,4.84
"733","Danish","produces","turkey",24,27,189,0.125,"nouns","animals","kalkun","kalkun",6,NA,-10.5043549569768,5.9,3.45,16.0652173913043,2.636363636,4.89
"734","Danish","produces","turtle",24,75,141,0.347222222222222,"nouns","animals","skildpadde","skildpadde",8,4.33333333333167,-9.03801788818335,6.16,2.52,6.44736842105263,2.083333333,5
"735","Danish","produces","tv",24,119,97,0.550925925925926,"nouns","furniture_rooms","tv/fjernsyn","tv/fjernsyn",6,6.64406779660949,-7.50862268342279,6.05,4.24,13.4242424242424,2.5,5
"736","Danish","produces","uncle",24,50,166,0.231481481481481,"other","people","farbror","farbror, morbror, onkel",5.66666666666667,NA,NA,6.5,4.05,6.92857142857143,5.222222222,4.24
"737","Danish","produces","uncle",24,50,166,0.231481481481481,"other","people","onkel","farbror, morbror, onkel",5.66666666666667,NA,NA,6.5,4.05,6.92857142857143,5.222222222,4.24
"738","Danish","produces","uncle",24,50,166,0.231481481481481,"other","people","morbror","farbror, morbror, onkel",5.66666666666667,NA,NA,6.5,4.05,6.92857142857143,5.222222222,4.24
"739","Danish","produces","under",24,47,169,0.217592592592593,"function_words","locations","under","under",3,7.76190476190714,-7.44408416228522,NA,NA,8.66666666666667,2.181818182,3.45
"740","Danish","produces","up",24,175,41,0.810185185185185,"function_words","locations","op","op, oppe",2.5,6.56129985228737,-5.08381995770449,NA,NA,19.525,3,3.83
"741","Danish","produces","up",24,175,41,0.810185185185185,"function_words","locations","oppe","op, oppe",2.5,6.56129985228737,-5.08381995770449,NA,NA,19.525,3,3.83
"742","Danish","produces","vacuum",24,128,88,0.592592592592593,"nouns","household","støvsuger","støvsuger",7,7.39999999999933,-8.83037852340511,5.38,4.63,8.76315789473684,2,4.22
"743","Danish","produces","vroom",24,164,52,0.759259259259259,"other","sounds","årnnn (bil-lyd)","årnnn (bil-lyd)",3,NA,NA,6.63,4.04,26.6857142857143,5.5,3.9
"744","Danish","produces","wait",24,53,163,0.24537037037037,"other","games_routines","vent","vent",4,5.41071428571696,-6.87557942693255,4.55,3.62,8.92307692307692,4.3,2.68
"745","Danish","produces","walk",24,170,46,0.787037037037037,"verbs","action_words","gå","gå",2,7.65317919075,-6.44391194643036,6.77,3.24,12.0555555555556,4.538461538,4.07
"746","Danish","produces","wanna",24,127,89,0.587962962962963,"other","games_routines","vil","vil",3,6.16540404040534,-4.92714402401004,6,5.29,7.43243243243243,4.545454545,1.93
"747","Danish","produces","wanna",24,127,89,0.587962962962963,"other","helping_verbs","vil","vil",3,6.16540404040534,-4.92714402401004,6,5.29,7.43243243243243,4.545454545,1.93
"748","Danish","produces","wash",24,114,102,0.527777777777778,"verbs","action_words","vaske","vaske",5,6.59259259259555,-7.59563406041242,6,3.7,14.974358974359,5.454545455,4.35
"749","Danish","produces","watch (action)",24,5,211,0.0231481481481481,"verbs","action_words","holde øje med","holde øje med",10,NA,NA,5.45,3.37,NA,NA,4.61
"750","Danish","produces","watch (object)",24,131,85,0.606481481481482,"nouns","household","ur","ur",2,3.8125,-8.76975390158867,5.45,3.37,NA,NA,4.61
"751","Danish","produces","water (beverage)",24,179,37,0.828703703703704,"nouns","food_drink","vand (beverage)","vand (beverage)",3,7.46774193548274,-6.77465350834259,7,3.71,NA,NA,5
"752","Danish","produces","water (not beverage)",24,173,43,0.800925925925926,"nouns","outside","vand (not beverage)","vand (not beverage)",3,7.46774193548274,-6.77465350834259,7,3.71,NA,NA,5
"753","Danish","produces","wet (description)",24,120,96,0.555555555555556,"adjectives","descriptive_words","våd","våd",3,6.57142857142571,-8.89491704454268,5.64,5,13.780487804878,6.588235294,4.46
"754","Danish","produces","what",24,100,116,0.462962962962963,"function_words","question_words","hvad","hvad",2,4.27095077039,-3.02317491247213,NA,NA,10.4791666666667,4.363636364,2
"755","Danish","produces","when (question)",24,8,208,0.037037037037037,"function_words","question_words","hvornår","hvornår",4,5.72727272727,-9.11806059585689,NA,NA,6.41304347826087,2.75,1.6
"756","Danish","produces","where (question)",24,85,131,0.393518518518519,"function_words","question_words","hvor","hvor",2,4.89648798521,-4.6154769986439,NA,NA,17.5625,2.388888889,1.66
"757","Danish","produces","who",24,40,176,0.185185185185185,"function_words","question_words","hvem","hvem",3,4.89084507042,-5.95047806537624,NA,NA,15.8684210526316,2.7,1.74
"758","Danish","produces","why",24,20,196,0.0925925925925926,"function_words","question_words","hvorfor","hvorfor",4,5.27093596059,-6.28484725180067,NA,NA,14.2972972972973,3.4,1.86
"759","Danish","produces","window",24,93,123,0.430555555555556,"nouns","furniture_rooms","vindue","vindue",5,6.749999999998,-8.55844480792146,6.47,3.27,13.7567567567568,3,4.86
"760","Danish","produces","wipe",24,32,184,0.148148148148148,"verbs","action_words","tørre af","tørre af",5,NA,NA,4.58,3.54,9.97142857142857,8.266666667,4
"761","Danish","produces","woof woof",24,214,2,0.990740740740741,"other","sounds","vov","vov",3,2.13043478261,-8.42491341529694,6.76,5.15,24.5609756097561,2.7,3.9
"762","Danish","produces","work (place)",24,152,64,0.703703703703704,"other","places","arbejde","arbejde",6,4.41666666666583,-9.03801788818335,5.05,4.33,NA,NA,3.48
"763","Danish","produces","work (place)",24,152,64,0.703703703703704,"other","outside","arbejde","arbejde",6,4.41666666666583,-9.03801788818335,5.05,4.33,NA,NA,3.48
"764","Danish","produces","work (place)",24,152,64,0.703703703703704,"other","action_words","arbejde","arbejde",6,4.41666666666583,-9.03801788818335,5.05,4.33,NA,NA,3.48
"765","Danish","produces","write",24,42,174,0.194444444444444,"verbs","action_words","skrive","skrive",6,6.92105263158211,-7.93940559951524,6.45,3.81,14.5111111111111,1.357142857,4.22
"766","Danish","produces","yes",24,206,10,0.953703703703704,"other","games_routines","ja","ja",2,2.65128371791,-2.87794720702633,7.17,3.62,20.825,4.25,2.14
"767","Danish","produces","you",24,55,161,0.25462962962963,"function_words","pronouns","du","du",2,6.34558544903,-2.62607331797881,NA,NA,19.3125,2.545454545,4.11
"768","Danish","produces","your",24,61,155,0.282407407407407,"function_words","pronouns","din/dit/dine","din/dit/dine",3.33333333333333,6.75789473684021,-5.94697543482503,NA,NA,16.8604651162791,2.333333333,2.37
"769","Danish","produces","yucky",24,68,148,0.314814814814815,"adjectives","descriptive_words","ulækker","ulækker",5,NA,-10.216672884525,3.36,4.35,24.35,5.3,1.86
"770","Danish","produces","yum yum",24,186,30,0.861111111111111,"other","sounds","mm mm (lækkert)","mm mm (lækkert)",1,NA,NA,7.52,4.48,25,4.333333333,2.86
"771","Danish","produces","zipper",24,60,156,0.277777777777778,"nouns","clothing","lynlås","lynlås",6,NA,NA,5.11,3.73,19.4285714285714,2.7,4.83
"772","Danish","produces","zoo",24,23,193,0.106481481481481,"other","places","zoologisk have","zoologisk have",11,NA,NA,7,5.63,11.2894736842105,3.727272727,4.81
"773","English (American)","produces","airplane",24,458,125,0.785591766723842,"nouns","vehicles","airplane","airplane",5,7.19583654587386,-7.73620650005135,5.25,5.62,NA,NA,4.96
"774","English (American)","produces","all",24,227,356,0.389365351629503,"function_words","quantifiers","all","all",2,8.83394629099929,-4.63585743880041,NA,NA,12.6666666666667,2.1875,2.27
"775","English (American)","produces","all gone",24,476,107,0.816466552315609,"adjectives","descriptive_words","all gone","all gone",5,3.127129751,-8.26621860814886,6.5,2.57,NA,NA,2.04
"776","English (American)","produces","animal",24,326,257,0.55917667238422,"nouns","animals","animal","animal",5,8.44949954505362,-6.80371489419584,7.06,4.3,12.3947368421053,4.888888889,4.61
"777","English (American)","produces","another",24,153,430,0.262435677530017,"function_words","quantifiers","another","another",5,6.82258475656176,-5.93689982518791,NA,NA,6.18604651162791,2.133333333,2.69
"778","English (American)","produces","apple",24,510,73,0.874785591766724,"nouns","food_drink","apple","apple",3,6.55521235518892,-7.04498721675327,6.62,3.52,8.34285714285714,3.5,5
"779","English (American)","produces","arm",24,422,161,0.723842195540309,"nouns","body_parts","arm","arm",2,7.72774480709867,-7.69766754110763,5.44,3.44,12.8,4.3,4.96
"780","English (American)","produces","asleep",24,318,265,0.545454545454545,"adjectives","descriptive_words","asleep","asleep",5,7.5687382298,-8.62814290797374,6.5,2,21.15,7.19047619,3.71
"781","English (American)","produces","aunt",24,262,321,0.449399656946827,"other","people","aunt","aunt",3,8.45614035091404,-9.75729192050193,6.56,2.71,5.27777777777778,6.7,4.17
"782","English (American)","produces","away",24,198,385,0.339622641509434,"function_words","locations","away","away",3,8.432735426,-6.1652499747557,NA,NA,13.3333333333333,1.916666667,2.23
"783","English (American)","produces","baa baa",24,461,122,0.79073756432247,"other","sounds","baa baa","baa baa",4,3.46889952154402,-8.86691547739325,6.3,3.32,19.5952380952381,5.6875,3.9
"784","English (American)","produces","baby",24,532,51,0.912521440823328,"other","people","baby","baby",4,6.52499498093109,-5.29272123684676,6.67,4.97,24.5365853658537,10,5
"785","English (American)","produces","babysitter",24,69,514,0.118353344768439,"other","people","babysitter","babysitter",8,8.32692307692308,-10.9344944837633,6.55,3.48,NA,NA,4.57
"786","English (American)","produces","back (location)",24,224,359,0.384219554030875,"function_words","locations","back","back",3,8.58431813923265,-5.22481746642355,4.76,2.59,26.5526315789474,3.5,4.33
"787","English (American)","produces","bad",24,293,290,0.502572898799314,"adjectives","descriptive_words","bad","bad",3,7.27820555738838,-6.90242685106267,3.24,4.86,18.9024390243902,3.416666667,1.68
"788","English (American)","produces","ball",24,562,21,0.963979416809606,"nouns","toys","ball","ball",3,5.91216747996205,-6.14794658248592,6.14,3.48,17.5882352941176,6,5
"789","English (American)","produces","balloon",24,509,74,0.873070325900515,"nouns","toys","balloon","balloon",5,7.02941176473886,-7.88102744257694,6.84,3.9,12.2162162162162,6.545454545,4.92
"790","English (American)","produces","banana",24,510,73,0.874785591766724,"nouns","food_drink","banana","banana",6,5.95234113711915,-7.81721269175741,6.71,3.21,10.6578947368421,3.083333333,5
"791","English (American)","produces","bath",24,494,89,0.847341337907376,"other","games_routines","bath","bath",3,8.41531473070428,-7.56395084319211,7,3.25,6.54838709677419,7.666666667,4.85
"792","English (American)","produces","bathroom",24,345,238,0.591766723842196,"nouns","furniture_rooms","bathroom","bathroom",6,9.21224489797061,-9.39945486138302,5.26,2.86,NA,NA,4.52
"793","English (American)","produces","bathtub",24,377,206,0.646655231560892,"nouns","furniture_rooms","bathtub","bathtub",6,8.56923076927077,-10.0295890741142,6.26,3.63,6.54838709677419,7.666666667,4.92
"794","English (American)","produces","beach",24,176,407,0.30188679245283,"other","outside","beach","beach",3,8.7518610422129,-8.21146272904543,7.21,5.1,10.1142857142857,3,4.79
"795","English (American)","produces","beach",24,176,407,0.30188679245283,"other","places","beach","beach",3,8.7518610422129,-8.21146272904543,7.21,5.1,10.1142857142857,3,4.79
"796","English (American)","produces","beads",24,165,418,0.283018867924528,"nouns","clothing","beads","beads",4,5.8962962962721,-8.89843323771365,6.05,3.4,15.03125,2.636363636,4.9
"797","English (American)","produces","bear",24,458,125,0.785591766723842,"nouns","animals","bear","bear",2,7.35572416875289,-6.49696174295451,5.33,4.5,10.3333333333333,4.8,4.88
"798","English (American)","produces","bed",24,475,108,0.8147512864494,"nouns","furniture_rooms","bed","bed",3,8.66857993194662,-6.4484053452959,7.16,3,14.3055555555556,4.2,5
"799","English (American)","produces","bedroom",24,270,313,0.463121783876501,"nouns","furniture_rooms","bedroom","bedroom",6,8.84615384615934,-10.3829978202663,7,4.9,6.61538461538461,4.6,4.9
"800","English (American)","produces","bee",24,419,164,0.718696397941681,"nouns","animals","bee","bee",2,6.96016483517102,-8.31311266530672,3.68,5.65,18.030303030303,1.8,4.88
"801","English (American)","produces","belly button",24,435,148,0.746140651801029,"nouns","body_parts","belly button","belly button",8,4.55072463764928,-10.656291155266,5.73,4.95,NA,NA,5
"802","English (American)","produces","bib",24,332,251,0.569468267581475,"nouns","clothing","bib","bib",3,6.33136094675355,-9.07878628993493,5.78,3.57,10.0714285714286,9.75,4.79
"803","English (American)","produces","bicycle",24,404,179,0.692967409948542,"nouns","vehicles","bicycle","bicycle",6,8.01631701632121,-8.84100118862778,6.71,3.95,NA,NA,4.89
